,parsed,has_terms,weight,sentences,entities,labels,position_start,position_end,sentence_has_terms
C:\Users\shweata\docanalysis\ethics_statement\../stem_cell_research_300\PMC8267144\sections\1_body\5_ethical_statement\1_p.xml,"This study complied with the ethical principles of the Declaration of Helsinki and was approved by the data management committees of TRUMP and the Ethics Committee of Kyoto University, where this study was conducted. Written informed consent was obtained from all patients.","['Declaration of Helsinki', 'approved by', 'Ethics Committee', 'Written informed consent', 'informed consent']",5,"['This study complied with the ethical principles of the Declaration of Helsinki and was approved by the data management committees of TRUMP and the Ethics Committee of Kyoto University, where this study was conducted.', 'Written informed consent was obtained from all patients.']","[[TRUMP, the Ethics Committee of Kyoto University], []]","[['ORG', 'ORG'], []]","[[133, 143], []]","[[138, 183], []]","[['Declaration of Helsinki', 'approved by', 'Ethics Committee'], ['Written informed consent', 'informed consent']]"
C:\Users\shweata\docanalysis\ethics_statement\../stem_cell_research_300\PMC8267654\sections\2_back\6_notes.xml, Informed Consent Statement  Not applicable. ,['Informed Consent'],1,['Informed Consent Statement'],[[]],[[]],[[]],[[]],[['Informed Consent']]
C:\Users\shweata\docanalysis\ethics_statement\../stem_cell_research_300\PMC8267829\sections\1_body\5_ethics_statement\1_p.xml,The animal study was reviewed and approved by University of Washington.,"['animal study was reviewed and approved by', 'approved by']",2,['The animal study was reviewed and approved by University of Washington.'],[[University of Washington]],[['ORG']],[[46]],[[70]],"[['animal study was reviewed and approved by', 'approved by']]"
C:\Users\shweata\docanalysis\ethics_statement\../stem_cell_research_300\PMC8268036\sections\1_body\3_4__materials_and_methods\1_4_1__patient_recruitment\1_p.xml,"We conducted an interventional prospective cohort study. Patients were recruited from 2017 to 2020 at the Vilnius University Hospital Santaros Klinikos Obstetrics and Gynecology Center Santaros Fertility Center. Females with unexplained infertility or poor ovarian reserve were enrolled in this study. Protocols approved by the Ethics Committee of Biomedical Research of Vilnius District, No 158200-18/7-1049-550. The inclusion criteria were as follows: (a) age of woman at the time of enrollment is 30–35 years (average—35 years old), (b) the average duration of infertility—4.2 years (range 1.5–6.5 years), (c) couples with unexplained infertility diagnosis are confirmed after laboratory and instrumental investigation, (d) woman confirms the participation in the study. The exclusion criteria were as follows: (a) woman is pregnant or breastfeeding, (b) oncological disease was confirmed for woman during the last three years, (c) other infertility causes, except unexplained infertility, are confirmed, (d) woman is addicted to alcohol or other substances, (e) pregnancy is contraindicated, (f) uncontrolled endocrine or other medical conditions, such as prolactinemia or thyroid diseases.","['approved by', 'Ethics Committee']",2,"['Protocols approved by the Ethics Committee of Biomedical Research of Vilnius District, No 158200-18/7-1049-550.']",[[the Ethics Committee of Biomedical Research of Vilnius District]],[['ORG']],[[22]],[[85]],"[['approved by', 'Ethics Committee']]"
C:\Users\shweata\docanalysis\ethics_statement\../stem_cell_research_300\PMC8268366\sections\1_body\3_4__materials_and_methods\1_4_1__establishment_of_mou\1_p.xml,"This project was approved by the Center and Committee of Gene Research, Tohoku University (approval nos. 2015DnLMO-008, 2017DnLMO-011, and 2020DnLMO-007). The pENTR 221 Gateway Entry vector (Thermo Fisher Scientific, Waltham, MA, USA) containing full-length cDNA for mouse   Amelx  (GenBANK: BC059090.1) [  43 ] was used to generate the   Amelx -expressing vector. Mouse gingival fibroblast-derived iPSCs were propagated in ES medium as previously described [  44 ]. The establishment of mouse Amelx-iPSCs followed a previously described protocol using the   piggyBac  transposon system [  15 ]. The details are described in the   Supplementary Materials .",['approved by'],1,"['This project was approved by the Center and Committee of Gene Research, Tohoku University (approval nos.']","[[the Center and Committee of Gene Research, Tohoku University]]","[['ORG', 'ORG']]","[[29, 72]]","[[70, 89]]",[['approved by']]
C:\Users\shweata\docanalysis\ethics_statement\../stem_cell_research_300\PMC8268366\sections\2_back\5_notes.xml," Institutional Review Board Statement  This project was approved by the Center and Committee of Gene Research, Tohoku University (approval nos. 2015DnLMO-008, 15 December 2015, approval nos. 2017DnLMO-011, 2 June 2017, and approval nos. 2020DnLMO-007, 12 February 2020). ",['approved by'],1,"['This project was approved by the Center and Committee of Gene Research, Tohoku University (approval nos.']","[[the Center and Committee of Gene Research, Tohoku University]]","[['ORG', 'ORG']]","[[29, 72]]","[[70, 89]]",[['approved by']]
C:\Users\shweata\docanalysis\ethics_statement\../stem_cell_research_300\PMC8268366\sections\2_back\6_notes.xml, Informed Consent Statement  Not applicable. ,['Informed Consent'],1,['Informed Consent Statement'],[[]],[[]],[[]],[[]],[['Informed Consent']]
C:\Users\shweata\docanalysis\ethics_statement\../stem_cell_research_300\PMC8268422\sections\1_body\3_4__methods\1_4_1__subjects\1_p.xml,IRB approval and informed consent was obtained from the patient included in this study. The proband was identified following repeated episodes of syncope and dizziness following electrocution. ,['informed consent'],1,['IRB approval and informed consent was obtained from the patient included in this study.'],[[IRB]],[['ORG']],[[0]],[[3]],[['informed consent']]
C:\Users\shweata\docanalysis\ethics_statement\../stem_cell_research_300\PMC8268422\sections\2_back\3_notes.xml, Institutional Review Board Statement  The study was conducted according to the guidelines of the Declaration of Helsinki and approved by the Institutional Review Board of Masonic Medical Research Institute (MMRL 003-Molecular Genetic Basis for Inherited Cardiac Arrhythmias and Cardiomyopathies IRB#001. Approval date: 5 November 2020). ,"['Declaration of Helsinki', 'approved by', 'approved by the Institutional Review Board']",3,['The study was conducted according to the guidelines of the Declaration of Helsinki and approved by the Institutional Review Board of Masonic Medical Research Institute (MMRL 003-Molecular Genetic Basis for Inherited Cardiac Arrhythmias and Cardiomyopathies IRB#001.'],"[[the Institutional Review Board, Masonic Medical Research Institute]]","[['ORG', 'ORG']]","[[99, 133]]","[[129, 167]]","[['Declaration of Helsinki', 'approved by', 'approved by the Institutional Review Board']]"
C:\Users\shweata\docanalysis\ethics_statement\../stem_cell_research_300\PMC8268422\sections\2_back\4_notes.xml, Informed Consent Statement  Informed consent was obtained from all subjects involved in the study. ,"['Informed Consent', 'Informed consent']",2,"['Informed Consent Statement', 'Informed consent was obtained from all subjects involved in the study.']","[[], []]","[[], []]","[[], []]","[[], []]","[['Informed Consent'], ['Informed consent']]"
C:\Users\shweata\docanalysis\ethics_statement\../stem_cell_research_300\PMC8268808\sections\2_back\5_notes.xml, Institutional Review Board Statement  All animal procedures were approved by Temple Institutional Animal Care and Use Committee (IACUC).  ,['approved by'],1,['All animal procedures were approved by Temple Institutional Animal Care and Use Committee (IACUC).'],[[Temple Institutional Animal Care]],[['ORG']],[[39]],[[71]],[['approved by']]
C:\Users\shweata\docanalysis\ethics_statement\../stem_cell_research_300\PMC8268808\sections\2_back\6_notes.xml, Informed Consent Statement  Not applicable. ,['Informed Consent'],1,['Informed Consent Statement'],[[]],[[]],[[]],[[]],[['Informed Consent']]
C:\Users\shweata\docanalysis\ethics_statement\../stem_cell_research_300\PMC8268862\sections\1_body\1_2__materials_and_methods\2_2_2__patient_sample_cohor\1_p.xml,"A total of 323 HGSOC tumor samples were gathered from two independent tumor tissue collections: 145 from the Brescia cohort and 178 catalogued in TCGA (  Table 1  and   Supplementary Methods, Section S1 ). Based on the time interval between the end of first-line chemotherapy and relapse (platinum-free interval, PFI), patients from the two cohorts were classified into three groups: (i) platinum-sensitive (Pt-s, PFI > 12 months), (ii) platinum-partially sensitive (Pt-ps, PFI within 6–12 months from the last round of chemotherapy), and (iii) platinum-resistant (Pt-r, PFI< 6 months) [  19 ]. TCGA patients for whom PFI information was not available (due to incomplete or missing annotations) were excluded from the analysis. The study on the Brescia cohort was performed following the Declaration of Helsinki set of principles and approved by the Research Review Board—the Ethics Committee—of the ASST-Spedali Civili, Brescia, Italy (study reference number: NP1676). Written informed consent was obtained from all patients enrolled.","['Declaration of Helsinki', 'approved by', 'Ethics Committee', 'Written informed consent', 'informed consent']",5,"['The study on the Brescia cohort was performed following the Declaration of Helsinki set of principles and approved by the Research Review Board—the Ethics Committee—of the ASST-Spedali Civili, Brescia, Italy (study reference number: NP1676).', 'Written informed consent was obtained from all patients enrolled.']","[[the Research Review Board, the Ethics Committee, ASST, Brescia, Italy], []]","[['ORG', 'ORG', 'ORG', 'GPE', 'GPE'], []]","[[118, 144, 172, 193, 202], []]","[[143, 164, 176, 200, 207], []]","[['Declaration of Helsinki', 'approved by', 'Ethics Committee'], ['Written informed consent', 'informed consent']]"
C:\Users\shweata\docanalysis\ethics_statement\../stem_cell_research_300\PMC8268862\sections\2_back\5_notes.xml," Institutional Review Board Statement  The study on the Brescia cohort was performed following the Declaration of Helsinki set of principles and approved by the Research Review Board—the Ethics Committee—of the ASST-Spedali Civili, Brescia, Italy (study reference number: NP1676). ","['Declaration of Helsinki', 'approved by', 'Ethics Committee']",3,"['The study on the Brescia cohort was performed following the Declaration of Helsinki set of principles and approved by the Research Review Board—the Ethics Committee—of the ASST-Spedali Civili, Brescia, Italy (study reference number: NP1676).']","[[the Research Review Board, the Ethics Committee, ASST, Brescia, Italy]]","[['ORG', 'ORG', 'ORG', 'GPE', 'GPE']]","[[118, 144, 172, 193, 202]]","[[143, 164, 176, 200, 207]]","[['Declaration of Helsinki', 'approved by', 'Ethics Committee']]"
